"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0042273","GO:0042273","ribosomal large subunit biogenesis",75,-0.7075602104016,-2.06206663051914,3.18760084713391e-06,0.000346158272947089,0.000318999753950017,1942,"tags=35%, list=11%, signal=31%","115416/55319/23481/8886/10412/23560/23246/4809/220064/29997/117246/6147/6154/51491/6152/6135/6165/4869/4736/6130/6125/6128/9045/10969/81887/6129"
"GO:0015986","GO:0015986","proton motive force-driven ATP synthesis",73,-0.706335573551135,-2.06211176119078,3.65906190538184e-06,0.000388115845359222,0.000357665463603174,2409,"tags=49%, list=14%, signal=43%","4711/10476/513/4702/517/539/4724/516/4717/4715/4535/515/4720/498/4712/4704/4725/84833/4722/4539/6390/30968/509/6391/4728/4706/4538/518/4726/4710/4719/4731/4508/4716/4540/4541"
"GO:0019081","GO:0019081","viral translation",21,-0.881924054961545,-2.02401419289885,4.67925423910299e-06,0.000477097372746592,0.000439665772597686,838,"tags=43%, list=5%, signal=41%","8662/1939/1660/28985/8664/8666/5094/51386/8665"
"GO:0050821","GO:0050821","protein stabilization",190,-0.538536473638171,-1.79145903655408,4.70716548423518e-06,0.000477097372746592,0.000439665772597686,1315,"tags=25%, list=8%, signal=23%","57142/5216/5580/7756/8774/11331/3092/9531/10491/10574/6201/23162/1191/2597/64747/29997/10694/11040/11200/10211/811/8607/3327/1385/6135/22948/2319/10575/55011/4869/80155/6812/6125/483/6950/11140/7203/3320/3304/3303/908/9349/7157/10576/10728/3326/3329"
"GO:0042274","GO:0042274","ribosomal small subunit biogenesis",104,-0.640413588936519,-1.97994337654887,5.01573789894994e-06,0.000497321316458928,0.000458303007563092,3402,"tags=57%, list=20%, signal=46%","25879/51406/65083/6206/23160/6218/6208/9136/11056/6209/56902/6203/84128/6229/6205/64745/9277/6227/25926/6193/92856/2068/9790/6217/55226/6189/88745/6194/25983/27340/6202/6232/8602/26574/55813/6191/91695/6207/6230/6210/51065/65095/134430/4809/27292/51077/6201/51118/2091/6228/11157/10436/4869/7520/51602/5394/55720/51096/10528"
"GO:0043388","GO:0043388","positive regulation of DNA binding",34,0.902242151851243,2.11755346862479,5.99140357626728e-06,0.000581421100241597,0.00053580457962005,150,"tags=9%, list=1%, signal=9%","3005/1054/3280"
"GO:0031647","GO:0031647","regulation of protein stability",293,-0.481222461988809,-1.68606359050393,6.54720217809049e-06,0.000622120606963973,0.000573310927568319,1975,"tags=25%, list=11%, signal=23%","8805/10273/23163/6714/23252/23673/54543/10856/79831/5479/65992/8409/23291/7320/23435/7018/23560/57142/5216/9802/5580/7756/8774/5594/11331/3092/650/9531/284996/54552/10491/10574/6201/23162/1191/10910/2597/64747/29997/10694/11040/11200/6790/5886/10211/811/8607/3327/1385/6135/22948/2319/10575/55011/4869/80155/6812/6125/9334/483/6950/11140/7203/3320/3304/3303/908/9349/7157/10576/10728/3326/3312/3329"
"GO:0001732","GO:0001732","formation of cytoplasmic translation initiation complex",16,-0.904396447059047,-1.93643128125796,7.68347742438194e-06,0.000715190623114409,0.000659078955006597,838,"tags=56%, list=5%, signal=54%","8662/8667/10480/8664/8666/27335/3646/51386/8665"
"GO:0051131","GO:0051131","chaperone-mediated protein complex assembly",21,-0.874403193489644,-2.00675382872541,8.1993495975903e-06,0.000747944670292187,0.00068926321985638,832,"tags=43%, list=5%, signal=41%","1191/8624/3320/3303/10576/10728/3326/3308/3329"
"GO:0006403","GO:0006403","RNA localization",182,-0.545801302309524,-1.79868991298959,1.01302865134184e-05,0.000888543015148106,0.000818830648746555,2348,"tags=34%, list=14%, signal=29%","7884/10642/53371/55706/7919/9818/56943/10212/6741/55746/10856/4928/8563/3192/79228/10204/55308/5901/57187/11269/8939/57510/79023/4927/23511/545/9804/80145/29074/1736/10574/6311/7514/2091/79902/54888/10694/2733/3837/1660/81929/10211/55795/10657/3178/8607/22948/10575/25946/55011/4869/6950/51602/6426/9631/7203/5394/10189/55051/908/10576"
"GO:0008380","GO:0008380","RNA splicing",426,-0.43025871297191,-1.54781855198459,1.00862749279609e-05,0.000888543015148106,0.000818830648746555,2239,"tags=29%, list=13%, signal=26%","11319/6631/3190/7919/22913/10465/7536/6881/2521/5356/10992/9092/8683/56943/10250/10212/22985/11168/10921/54496/10181/6231/57794/25929/5518/4928/81669/8563/3192/79228/10262/7072/51639/8996/3191/5430/9406/55702/57187/23435/55147/25766/1655/51747/6634/3550/9879/6207/10492/708/23450/9416/56259/10915/8148/153527/1207/220988/9130/22889/10284/25940/11338/11129/84881/80145/22927/27339/6627/10907/51631/4809/11171/6625/6629/57819/10946/6635/1153/27238/8087/154007/10713/94104/6626/4670/27316/23517/1660/6430/10419/51493/10291/5411/1196/8241/9295/2926/11157/10657/79650/3178/8175/3276/6427/4869/26528/55692/10084/9588/6426/3187/54517/10189/1653/51341/55051/3303/23028/92906/56339/10625/4841/3312"
"GO:0042776","GO:0042776","proton motive force-driven mitochondrial ATP synthesis",66,-0.698648137299526,-2.01016804337715,1.41154875511646e-05,0.00121473091926154,0.0011194268479007,3930,"tags=68%, list=23%, signal=53%","126328/506/522/4708/4705/55967/4694/4707/4709/54539/514/6389/4714/4711/10476/513/4702/539/4724/4717/4715/4535/515/4720/498/4712/4704/4725/4722/4539/6390/30968/509/6391/4728/4706/4538/4726/4710/4719/4731/4508/4716/4540/4541"
"GO:0051099","GO:0051099","positive regulation of binding",116,0.722175938863849,1.98429938385243,2.47218043902902e-05,0.0020880768485947,0.00192425272768867,742,"tags=10%, list=4%, signal=10%","3005/1054/3280/25805/652/4233/8767/120892/6737/857/7189/55323"
"GO:0006457","GO:0006457","protein folding",190,-0.510660504529634,-1.69872872169756,2.7307235516699e-05,0.00226451456712117,0.00208684768264458,1399,"tags=22%, list=8%, signal=20%","23640/2289/7266/5480/6902/9531/7411/7265/6625/10491/10574/1191/26973/10694/3336/9141/811/7456/3327/22948/10575/6950/2288/51303/11140/10726/7203/10131/10808/3301/3320/3304/3303/908/10598/10576/10728/3326/3312/3308/3329"
"GO:0061077","GO:0061077","chaperone-mediated protein folding",68,-0.673687421905228,-1.95546045594162,3.2338934070765e-05,0.0026338906838707,0.00242724367940911,982,"tags=32%, list=6%, signal=31%","7411/10491/10574/1191/26973/10694/3336/9141/22948/10575/6950/2288/51303/7203/10131/10808/3304/3303/908/10576/10728/3312"
"GO:0006120","GO:0006120","mitochondrial electron transport, NADH to ubiquinone",49,-0.718548585069304,-1.99137548640379,4.63201801677132e-05,0.00370642704815684,0.00341563212206239,2133,"tags=61%, list=12%, signal=54%","4708/11315/4705/4694/4707/4697/4709/4714/4711/4702/4724/4717/4715/4535/4720/4712/4704/4725/4722/4539/4728/4706/4538/4726/4710/4719/4731/4716/4540/4541"
"GO:0070199","GO:0070199","establishment of protein localization to chromosome",27,-0.810288531992804,-1.99146433244877,5.9744193062315e-05,0.00469815973374515,0.0043295564954233,981,"tags=41%, list=6%, signal=38%","1736/10574/10694/22948/10575/9555/55506/6950/7203/908/10576"
"GO:0070200","GO:0070200","establishment of protein localization to telomere",18,-0.861565358815636,-1.89895356613711,7.81850656518173e-05,0.00604410312606676,0.00556990128720261,981,"tags=50%, list=6%, signal=47%","1736/10574/10694/22948/10575/6950/7203/908/10576"
"GO:0070198","GO:0070198","protein localization to chromosome, telomeric region",31,-0.768881026555241,-1.94433496994768,8.03681967905736e-05,0.00607725008326928,0.00560044763555874,1152,"tags=45%, list=7%, signal=42%","545/1736/26354/54552/10574/10694/22948/10575/7520/9555/6950/7203/908/10576"
"GO:0007004","GO:0007004","telomere maintenance via telomerase",67,-0.658939946522924,-1.90497729785649,8.12787228852063e-05,0.00607725008326928,0.00560044763555874,2140,"tags=39%, list=12%, signal=34%","7015/55226/80119/6714/1499/3192/8550/5594/545/1736/54552/10574/6117/10694/3178/22948/10575/7520/6950/7203/5394/3320/908/10576/10728/3326"
"GO:0006278","GO:0006278","RNA-templated DNA biosynthetic process",68,-0.656080539201365,-1.90435431715928,8.96531788385284e-05,0.0065550742739569,0.00604078320218556,2140,"tags=38%, list=12%, signal=34%","7015/55226/80119/6714/1499/3192/8550/5594/545/1736/54552/10574/6117/10694/3178/22948/10575/7520/6950/7203/5394/3320/908/10576/10728/3326"
"GO:0006364","GO:0006364","rRNA processing",222,-0.490285601093017,-1.67246618665308,9.05436700853508e-05,0.0065550742739569,0.00604078320218556,2095,"tags=30%, list=12%, signal=27%","9790/6217/55226/9092/88745/6194/23481/6155/25983/27340/54853/6202/5393/8886/6232/10438/22803/51013/10412/8602/55813/23560/23246/91695/79039/5303/6230/29081/10556/65095/84881/134430/29102/1736/4809/27292/54059/79050/51077/55646/6201/51118/29997/2091/11137/23517/117246/6154/11157/10436/114049/6135/6165/55011/4736/6130/6125/51602/9045/5394/55720/51096/10969/81887/6129/10528/5036"
"GO:0016072","GO:0016072","rRNA metabolic process",260,-0.456979882445241,-1.5805845433417,9.46798043840081e-05,0.00674741543430408,0.00621803386357475,2095,"tags=28%, list=12%, signal=25%","9790/6217/55226/9092/88745/6194/23481/6155/25983/27340/54853/6202/5393/8886/6232/10438/22803/51013/10412/8602/55813/9330/23560/23246/91695/79039/5303/6230/29081/10556/65095/84881/134430/64768/29102/1736/4809/27292/54059/79050/51077/55646/6201/51118/29997/2091/11137/23517/117246/6154/11157/10436/114049/6135/6165/55011/4736/6130/6125/9555/55506/51602/9045/5394/55720/6598/51096/10969/7157/81887/6129/10528/5036"
"GO:1904872","GO:1904872","regulation of telomerase RNA localization to Cajal body",18,-0.858252623988269,-1.89165205436005,0.00010032545503776,0.00703976000657269,0.00648744197515429,981,"tags=61%, list=6%, signal=58%","1736/10574/10694/8607/22948/10575/6950/7203/5394/908/10576"
"GO:0090670","GO:0090670","RNA localization to Cajal body",19,-0.856811522176645,-1.92003539422925,0.00012259189730531,0.0079877377658503,0.00736104429985119,981,"tags=58%, list=6%, signal=55%","1736/10574/10694/8607/22948/10575/6950/7203/5394/908/10576"
"GO:0090671","GO:0090671","telomerase RNA localization to Cajal body",19,-0.856811522176645,-1.92003539422925,0.00012259189730531,0.0079877377658503,0.00736104429985119,981,"tags=58%, list=6%, signal=55%","1736/10574/10694/8607/22948/10575/6950/7203/5394/908/10576"
"GO:0090672","GO:0090672","telomerase RNA localization",19,-0.856811522176645,-1.92003539422925,0.00012259189730531,0.0079877377658503,0.00736104429985119,981,"tags=58%, list=6%, signal=55%","1736/10574/10694/8607/22948/10575/6950/7203/5394/908/10576"
"GO:0090685","GO:0090685","RNA localization to nucleus",19,-0.856811522176645,-1.92003539422925,0.00012259189730531,0.0079877377658503,0.00736104429985119,981,"tags=58%, list=6%, signal=55%","1736/10574/10694/8607/22948/10575/6950/7203/5394/908/10576"
"GO:2000679","GO:2000679","positive regulation of transcription regulatory region DNA binding",18,0.897368442388639,1.85713655277672,0.000118414105303916,0.0079877377658503,0.00736104429985119,1,"tags=6%, list=0%, signal=6%","3005"
"GO:0045910","GO:0045910","negative regulation of DNA recombination",43,0.835488858652528,2.01546007166685,0.000131882835275381,0.00847207903790159,0.00780738563757742,908,"tags=19%, list=5%, signal=18%","3005/3006/64110/10039/116028/8971/604/7014"
"GO:0008053","GO:0008053","mitochondrial fusion",30,-0.78188319961701,-1.9511324675361,0.000147648259647981,0.00935310711464505,0.00861929094699401,1813,"tags=37%, list=10%, signal=33%","581/374986/57143/664/30968/56947/54927/10939/55669/23788/7037"
"GO:1903146","GO:1903146","regulation of autophagy of mitochondrion",39,-0.732584580736725,-1.93936805761321,0.000159763555010059,0.00998193937535451,0.00919878695248978,1110,"tags=23%, list=6%, signal=22%","10715/1459/664/292/2017/291/10645/7157/7416"
"GO:0051098","GO:0051098","regulation of binding",236,0.592649673136688,1.75257407995784,0.000215240186475847,0.0132663579799505,0.0122255201223052,1285,"tags=13%, list=7%, signal=12%","3005/1054/23462/3280/4488/25805/3725/3433/652/1398/4233/8767/120892/6737/857/1026/7189/1649/9236/55323/1601/8658/64324/2072/4792/55693/4931/4133/55355/5663"
"GO:0051101","GO:0051101","regulation of DNA binding",75,0.759337168644023,1.96571850676477,0.000260358122207614,0.0158332452718523,0.0145910172908772,996,"tags=16%, list=6%, signal=15%","3005/1054/23462/3280/4488/3725/7189/1649/8658/64324/2072/4792"
"GO:0000470","GO:0000470","maturation of LSU-rRNA",28,-0.774250143181775,-1.9250704917155,0.00029335343817259,0.0176050662040156,0.0162238265737279,1897,"tags=39%, list=11%, signal=35%","23481/8886/10412/23560/23246/4809/117246/4736/6130/81887/6129"
"GO:0009266","GO:0009266","response to temperature stimulus",141,-0.528602157707649,-1.70147963593397,0.000319937989279165,0.0189511320662633,0.0174642842268176,2989,"tags=29%, list=17%, signal=24%","51022/9311/7415/37/3297/153/7175/207/7352/27000/3315/5346/9093/10273/11168/55466/51501/1965/65084/7266/34/545/8890/9531/5931/2729/440498/1153/5566/26973/6647/100507436/8893/8891/3327/3301/3320/3304/3303/3326/3329"
"GO:0006413","GO:0006413","translational initiation",111,-0.548958508051473,-1.70861595598843,0.00032634448119394,0.0190827843426354,0.017585607468386,1173,"tags=33%, list=7%, signal=31%","9689/9470/8890/10987/22927/1979/27161/1974/8662/6188/220064/8872/27102/8667/1982/23521/1939/28969/28985/10480/84919/8893/8664/1654/10657/8891/8666/4869/27335/2235/3646/1975/51386/1653/127933/56339/8665"
"GO:0007339","GO:0007339","binding of sperm to zona pellucida",21,-0.81127405925304,-1.8618725739717,0.000336753468650098,0.0194421844368746,0.017916810130844,964,"tags=52%, list=6%, signal=50%","7784/226/7417/10574/10694/22948/9898/10575/6950/7203/10576"
"GO:1904874","GO:1904874","positive regulation of telomerase RNA localization to Cajal body",15,-0.857688318697405,-1.83641872164625,0.00034395257359556,0.0196095961021168,0.0180710871890404,981,"tags=67%, list=6%, signal=63%","1736/10574/10694/8607/22948/10575/6950/7203/908/10576"
"GO:0010257","GO:0010257","NADH dehydrogenase complex assembly",60,-0.65243134940084,-1.84775833283652,0.000357812911901375,0.0196624661588214,0.0181198092228559,3701,"tags=58%, list=21%, signal=46%","4708/4705/617/55967/55471/4694/4707/4709/54539/55863/4714/79133/4711/5018/4702/4724/4717/4715/4535/91942/4720/4712/4704/4725/4722/55101/4728/84233/4706/4538/4710/4719/4716/4540/4541"
"GO:0032981","GO:0032981","mitochondrial respiratory chain complex I assembly",60,-0.65243134940084,-1.84775833283652,0.000357812911901375,0.0196624661588214,0.0181198092228559,3701,"tags=58%, list=21%, signal=46%","4708/4705/617/55967/55471/4694/4707/4709/54539/55863/4714/79133/4711/5018/4702/4724/4717/4715/4535/91942/4720/4712/4704/4725/4722/55101/4728/84233/4706/4538/4710/4719/4716/4540/4541"
"GO:0042407","GO:0042407","cristae formation",18,-0.833996942444311,-1.83819074408836,0.000349375936658883,0.0196624661588214,0.0181198092228559,1348,"tags=44%, list=8%, signal=41%","79135/57143/54927/10939/400916/10989/55735/25813"
"GO:0007059","GO:0007059","chromosome segregation",391,-0.4064934537726,-1.45606620723549,0.000384633989594953,0.0208847098397926,0.0192461594041685,2831,"tags=28%, list=16%, signal=24%","11144/7175/23310/51434/54984/1104/146909/64793/6597/11243/348654/338657/7917/84101/1457/9212/51112/56647/2068/11339/201254/4085/55706/983/6603/285643/6599/55055/64210/9787/2491/56984/57405/23015/23421/4733/84722/286053/5518/3192/10096/7150/23383/5925/6602/5901/54908/7320/10844/891/8766/55732/3550/56154/7329/86/90990/9897/51143/401541/79023/4605/7756/8940/387/22924/9133/3796/1459/84142/292/27229/10097/11044/9134/115106/22919/6188/6047/27030/55274/147841/11200/3837/6790/11065/991/81929/699/60/55795/1654/51433/64151/387103/7283/9232/29945/64946/11130/23397/10726/5359/90417/203068/6598/3304/3303/51652/10540"
"GO:0009408","GO:0009408","response to heat",87,-0.597397793557112,-1.80060490430208,0.00041937310847419,0.0225030676205974,0.0207375457849838,2053,"tags=29%, list=12%, signal=25%","9093/10273/11168/55466/51501/1965/7266/545/8890/9531/5931/2729/440498/5566/26973/6647/100507436/8893/8891/3327/3301/3320/3304/3303/3326"
"GO:0090110","GO:0090110","COPII-coated vesicle cargo loading",16,-0.847554757378104,-1.81472577662483,0.000512028770573416,0.027155386309132,0.0250248577833495,1265,"tags=31%, list=7%, signal=29%","5861/10483/22872/128637/3638"
"GO:0140467","GO:0140467","integrated stress response signaling",40,0.816761214689618,1.93978146386008,0.000523041752108082,0.0274206141536203,0.0252692766626446,1001,"tags=22%, list=6%, signal=21%","1054/3309/3725/23645/55364/9603/1649/4094/1051"
"GO:0000245","GO:0000245","spliceosomal complex assembly",75,-0.610038292402542,-1.77785520950673,0.000613288702983666,0.0316533847879312,0.0291699570634808,3160,"tags=52%, list=18%, signal=43%","24148/58155/8487/6431/23451/6936/6628/6632/6637/6631/7919/7536/10992/8683/11168/10181/10262/51639/8996/51747/6634/9879/23450/9416/22889/27339/6627/10907/51631/6629/10946/6635/10713/6430/10291/8175/55692/6426/1653"
"GO:0007051","GO:0007051","spindle organization",193,-0.455286973123118,-1.51560646540879,0.000617660873958754,0.0316533847879312,0.0291699570634808,1954,"tags=24%, list=11%, signal=21%","57405/23015/4733/84722/5518/3192/5901/4627/10844/891/8766/79187/7430/3925/90990/9897/4605/7756/387/22924/9133/284403/3796/84142/27229/115106/22919/10910/6188/6047/1213/55726/2009/11200/3837/6790/991/7283/64946/10726/90417/203068/3304/3303/51652/10540"
"GO:2000677","GO:2000677","regulation of transcription regulatory region DNA binding",35,0.805929422151647,1.88444815328737,0.000660404275234955,0.0334678211038515,0.030842038257464,873,"tags=17%, list=5%, signal=16%","3005/23462/4488/7189/1649/64324"
"GO:0030261","GO:0030261","chromosome condensation",37,0.811745335445627,1.91147350635366,0.000755613068174769,0.0378719912521442,0.0349006706908254,5,"tags=5%, list=0%, signal=5%","3005/3006"
"GO:0034470","GO:0034470","ncRNA processing",419,-0.386102069857101,-1.39601366915214,0.000773383362283582,0.038341320819298,0.0353331780960909,1970,"tags=22%, list=11%, signal=20%","23405/88745/6194/23481/6155/6741/25983/27340/54853/6202/5393/56931/8886/6232/10438/22803/51013/10412/8602/55813/1655/23560/23246/91695/79039/5303/79828/6230/29081/55644/10556/55250/65095/25940/84881/134430/29102/4234/1736/4809/27292/27161/54059/79050/26523/51002/51077/55646/6201/51118/55726/29997/2091/54888/11137/29066/23517/117246/6154/51493/55656/2926/60528/11157/10436/114049/1654/79650/51593/6135/6165/55011/4736/6130/6125/51602/9631/9045/5394/55720/55039/54517/51096/10969/1653/3735/56339/7157/81887/6129/10528/5036"
"GO:0006334","GO:0006334","nucleosome assembly",77,0.721928577245744,1.88202260138692,0.000860326141601607,0.0421929842133863,0.038882651764745,1190,"tags=17%, list=7%, signal=16%","3005/3006/8357/8970/8349/8971/144108/8353/8365/4675/23522/7994/8347"
"GO:0098813","GO:0098813","nuclear chromosome segregation",286,-0.417570474600381,-1.46233710189207,0.000869988979962344,0.0422129759320027,0.0389010749942849,2959,"tags=29%, list=17%, signal=25%","9055/440145/7273/9184/11144/7175/23310/51434/54984/146909/6597/11243/348654/7917/84101/9212/51112/56647/4085/55706/983/6603/285643/6599/55055/9787/2491/56984/57405/4733/84722/286053/5518/3192/10096/5925/6602/5901/54908/7320/891/8766/3550/56154/86/90990/9897/51143/4605/7756/387/9133/3796/84142/10097/11044/9134/22919/27030/55274/147841/11200/3837/6790/11065/991/81929/699/60/55795/51433/64151/7283/9232/29945/11130/23397/10726/90417/6598/3304/3303/51652/10540"
"GO:0035036","GO:0035036","sperm-egg recognition",27,-0.754611470561805,-1.8546255674934,0.000974929027932085,0.0468068557515604,0.0431345330585353,964,"tags=41%, list=6%, signal=39%","7784/226/7417/10574/10694/22948/9898/10575/6950/7203/10576"
